user_id,completion_code,os,browser,version,is_mobile,finished_step1,finished_step2,finished_step3,finished_step4,finished_questionnaire,age,gender,education,origin,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,            f11,f12,f13,f14,f15,f16,sum,avg,attention_test1,attention_test2,phishing,techniques,future
fa6056f2-0cbf-450b-8c56-54050d37b66c,3eb5cda9-e490-4db7-b613-a71104d20445,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,bachelor,north_america,3,3,2,1,2,3,3,0,3,2,1,3,2,2,2,1,33,2.0625,never,always,no,no,yes
7a034678-e309-4000-960d-b06e8077d84b,dfa3b8c6-100a-4c56-a432-8c8fd3a4616a,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,36_45,female,master,north_america,3,3,3,4,4,4,1,1,3,2,1,0,4,1,2,0,36,2.25,never,always,no,not_all,yes
5905d562-79b7-4f1f-b045-708572f51e3b,8616c470-2e8d-4555-b2b5-31d29d37cf55,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,female,bachelor,north_america,2,3,2,4,4,4,3,1,2,3,2,2,3,0,3,0,38,2.375,never,sometimes,no,no,yes
26297582-d68c-43a8-a9f5-cd102f9144d9,863d3fc9-5419-4586-93ba-604bed77bcaf,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,36_45,male,bachelor,north_america,2,3,0,0,4,4,1,0,3,3,0,3,3,0,3,0,29,1.8125,never,rarely,no,yes,no
e9357d0b-a47e-43ac-bb69-00fba25e22ea,7eeeae6b-f6b2-4ec2-bc8e-aa547a5bc9cc,Windows 7,Chrome,77.0.3865.120,0,1,1,1,1,1,over_55,male,no_degree,north_america,2,3,1,1,0,4,0,0,3,2,0,2,4,0,4,0,26,1.625,never,sometimes,yes,no,yes
991264c7-b0e7-4a9b-9f54-59319080e349,b0107be3-36cd-44de-a099-de473aa47c8e,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,female,bachelor,north_america,2,2,3,3,4,4,0,0,2,4,0,2,2,3,2,0,33,2.0625,never,always,not_known,no,yes
50bf6d3a-b44c-4dd3-ae59-46d9403f66dd,e99116c6-3c38-46f8-9587-68a0e35cafe0,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,no_degree,north_america,4,4,4,4,4,4,0,0,4,4,0,0,4,0,4,0,40,2.5,never,always,yes,yes,yes
36da6316-07ca-4d32-b479-374dbf2d2aae,e37f68ca-867f-4627-a024-7588d16b1e90,Windows 10.0,Firefox,70.0,0,1,1,1,1,1,36_45,male,high_school,north_america,3,4,0,0,4,0,0,0,4,3,0,0,4,0,4,0,26,1.625,never,sometimes,no,yes,not_known
f7ef700c-324b-497f-8919-1071f32403b4,17dd9bc7-513e-4823-a929-9d68fc2258b9,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,46_55,female,no_degree,north_america,3,3,0,0,0,0,1,0,2,4,0,3,3,3,1,0,23,1.4375,never,always,yes,not_all,yes
7201d2d1-5646-4c6b-9f85-6847c4dfbaf3,c2716542-3e6c-40d5-b48e-c6dff9bdce05,Windows 10.0,Firefox,70.0,0,1,1,1,1,1,46_55,male,bachelor,north_america,1,4,0,0,4,4,1,0,4,4,2,1,4,0,4,0,33,2.0625,never,always,no,not_all,yes
16a4e58c-ba00-4e70-8b75-6e8fdbbf1777,602adcd3-2343-4ce8-8804-67784788893b,Windows 8,Chrome,75.0.3770.100,0,1,1,1,1,1,36_45,female,bachelor,north_america,2,2,0,3,4,4,2,0,3,2,0,0,4,0,4,0,30,1.875,never,sometimes,no,yes,yes
850e8db5-d4b5-4a5b-b5e9-2ebb6340ceea,c9498bba-d7b3-424b-945f-b1ddca1ef7be,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,high_school,north_america,1,2,1,3,1,1,2,1,1,1,1,0,2,0,1,0,18,1.125,never,always,no,no,no
d1b980ef-597d-4d68-8ac3-7dee5fa70589,f981ab31-84a2-486e-ad98-f08470a146d6,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,bachelor,asia,2,3,3,3,3,2,3,3,2,2,4,2,3,3,2,2,42,2.625,always,often,no,no,yes
c18ffe35-a5c2-4daf-a3cf-101634664f8a,5994ee09-c7e3-4ad7-9c37-623c9ecd3398,Chrome OS,Chrome,78.0.3904.92,0,1,1,1,1,1,46_55,female,over_master,north_america,2,2,2,3,2,3,0,4,3,3,3,2,3,1,3,4,40,2.5,never,sometimes,no,no,yes
622c8c1a-67b6-41e2-8543-6daa6b6a4303,352d52a3-9006-4f03-a1be-b6ce8aaaa606,Windows 10.0,Firefox,70.0,0,1,1,1,1,1,36_45,female,bachelor,north_america,0,1,2,2,4,4,2,0,3,3,0,2,3,1,3,2,32,2.0,never,rarely,no,no,yes
15f02070-f607-4140-9755-6ab9da896ed2,325b9137-4858-420e-b957-4b52cda10f84,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,over_55,female,bachelor,north_america,3,3,0,0,0,0,0,0,3,4,1,2,4,0,3,0,23,1.4375,never,always,no,no,yes
03da7f63-4e6f-4b60-97f7-6ae59303251e,61eb8e8f-9c1b-4aee-9b15-e810873073c9,Windows 10.0,Chrome,77.0.3865.120,0,1,1,1,1,1,26_35,male,bachelor,north_america,3,3,2,4,4,4,0,0,4,4,1,0,4,0,4,0,37,2.3125,never,always,no,no,yes
c73f79bc-736c-436d-8511-01604578ec31,006fda06-ad0a-4de9-8af8-8f0d49a8fe0f,Windows 10.0,Chrome,77.0.3865.120,0,1,1,1,1,1,26_35,male,bachelor,north_america,3,3,4,4,4,4,0,0,4,4,0,1,4,0,4,0,39,2.4375,never,rarely,no,not_all,yes
430a4909-21e6-4028-a927-3838e6e356a3,4b90329e-a2a9-427f-a9b0-cfcf6f8cd112,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,46_55,female,high_school,north_america,3,3,0,0,0,0,1,0,3,4,0,2,3,3,2,0,24,1.5,never,always,yes,not_all,yes
b6515d67-07be-4c30-9b40-e19e3db842cf,d250cb73-089f-4e66-b03b-b5c5b98e2c61,Windows 8.1,Chrome,78.0.3904.97,0,1,1,1,1,1,46_55,male,high_school,north_america,1,2,1,1,2,1,3,1,2,2,2,3,2,2,2,1,28,1.75,never,always,no,yes,not_known
5ac40b0b-bf8c-4628-ba4a-5653d2687f6e,b2a318ac-5236-412b-9599-0e69fb11262d,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,bachelor,north_america,3,3,4,0,4,4,1,3,3,3,3,4,3,2,3,2,45,2.8125,never,sometimes,no,yes,no
f4f5b461-5f6d-4a59-8404-b18745362e70,04ba32b1-50e8-42bf-8719-94db83a011a6,Windows 8.1,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,female,bachelor,north_america,3,4,1,3,3,3,0,0,4,4,0,1,4,0,4,0,34,2.125,never,rarely,no,no,yes
98c8a074-6bdc-4e99-8624-907cd2a2a857,8606f406-e346-46eb-9ed0-20def1c22eca,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,bachelor,north_america,2,3,3,3,2,3,3,3,3,2,2,3,3,3,2,4,44,2.75,sometimes,sometimes,no,yes,yes
b538d184-33b2-47d6-b9fb-87c2ef90875e,7d500385-8dcf-4262-8cef-b126cff21c3d,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,over_55,male,high_school,north_america,3,4,0,1,1,4,0,0,4,4,2,0,4,0,4,0,31,1.9375,never,always,no,no,yes
428caed6-d312-4358-8586-b39c033163cd,916c45f9-68be-496c-8420-6d1055fd620b,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,female,no_degree,north_america,2,3,0,1,4,3,1,3,2,1,1,3,2,4,1,3,34,2.125,never,never,no,no,yes
a4b39e83-797f-45a0-b06c-5a39aed8b633,15a021c2-63a7-45a3-9600-6e7295e8493f,Windows 10.0,Firefox,70.0,0,1,1,1,1,1,26_35,male,master,asia,3,3,2,3,3,3,2,2,2,3,3,2,3,3,2,2,41,2.5625,never,often,no,yes,yes
b1370d87-01b2-4ba7-93c5-bf009b1e2f7b,247048f2-4eee-417e-b6d0-dd6a795de86b,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,bachelor,north_america,3,2,3,3,2,2,4,3,3,3,2,3,2,2,3,3,43,2.6875,sometimes,sometimes,no,yes,yes
f5de2041-13c1-4211-a5ae-1e1b5e282e36,dc889b35-6850-494a-9ed4-529b4667638e,Windows 10.0,Chrome,80.0.3964.0,0,1,1,1,1,1,18_25,female,over_master,north_america,2,3,4,3,3,3,0,0,2,4,0,3,2,3,1,0,33,2.0625,never,always,no,no,yes
25f460d1-db97-4376-9e5e-f7d78de76c81,c7541563-6c74-44a9-bbc0-db26e337e0ea,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,46_55,male,bachelor,north_america,3,4,2,3,4,4,0,0,4,3,3,1,4,0,4,0,39,2.4375,never,always,no,not_all,yes
98cdbe27-0a08-4ad9-999e-a05f8e397871,0c9e6a28-76cd-49f6-8821-a2e510a4654d,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,36_45,female,bachelor,north_america,4,4,3,4,4,4,0,0,4,4,0,2,2,3,2,0,40,2.5,never,always,no,yes,yes
02bb8e6f-6568-4fd2-b349-194952dfb0b6,1e420e8c-9308-4093-bba3-2c03db83320a,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,36_45,male,master,north_america,0,4,2,4,3,4,0,0,3,2,2,1,4,2,4,0,35,2.1875,never,always,no,yes,yes
9d346f6a-53b3-42b7-89a6-69e96bb88849,ff9337c5-1337-493f-97a8-2448628de36f,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,female,master,asia,0,3,3,4,4,4,2,0,4,2,1,1,4,1,4,1,38,2.375,never,always,no,no,yes
69c11e15-ca57-4be2-819b-11dadbd34a3f,6b8f4e75-f6a0-4a48-a30c-0b24dd058a2e,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,bachelor,asia,4,4,4,4,3,4,3,3,4,4,4,4,4,4,4,4,61,3.8125,often,always,no,not_all,not_known
23214b07-0e77-4f1a-b595-e8f17f93a267,dda85c88-f2e8-4d33-a8cc-41f3644884b4,Linux 64,Firefox,70.0,0,1,1,1,1,1,36_45,male,bachelor,north_america,3,2,0,0,4,1,1,0,2,4,0,3,3,2,2,2,29,1.8125,never,always,no,not_all,yes
8e4dd822-0b17-4f55-b088-20b69f805e40,29977aa8-ef99-489c-ab87-b2d985d42129,Linux 64,Chrome,77.0.3865.120,0,1,1,1,1,1,36_45,male,master,asia,2,3,2,3,4,4,2,1,3,3,2,1,4,2,3,2,41,2.5625,never,never,no,no,yes
2fab1e01-ea03-4b83-b14b-b5b773281895,f16f6859-bbde-45b6-b51c-88272f14596f,Windows 8.1,Chrome,78.0.3904.97,0,1,1,1,1,1,36_45,female,bachelor,asia,2,2,3,2,3,2,2,3,3,2,2,2,3,2,2,1,36,2.25,never,often,no,yes,yes
daa4b8a7-1b64-4da8-bc58-d6a247290669,081fa91d-0843-413f-b05c-7ed7c15915a4,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,36_45,female,not_answer,north_america,2,2,2,2,4,4,0,0,2,4,0,2,4,1,3,1,33,2.0625,never,always,yes,yes,yes
1ea4d215-8392-4c9f-ae58-78e45e3c7472,211c3067-09b8-44aa-91b4-968b6591fe53,Windows 10.0,Chrome,77.0.3865.90,0,1,1,1,1,1,36_45,female,bachelor,north_america,2,3,0,0,4,4,1,0,4,2,1,3,3,1,4,0,32,2.0,never,sometimes,not_known,yes,yes
33831479-934f-4ec3-9965-0eca6f069540,ce3e34bc-af3c-4cda-a032-6fb863a569fb,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,bachelor,asia,3,2,3,3,2,2,4,2,3,3,4,3,3,3,2,3,45,2.8125,never,sometimes,not_known,not_all,no
f23f5746-9ed9-4307-a69c-d2b93d35e1cb,393b74d5-bd3a-4346-9831-28a81ec563db,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,female,bachelor,asia,2,2,2,2,2,2,3,2,3,2,3,3,2,2,2,2,36,2.25,never,rarely,no,no,not_known
1049c024-f9b3-450a-a1d1-2d0ea89ef4d4,f9c4aa1e-a177-4e75-bd42-759d64019e79,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,master,asia,0,2,1,4,3,4,3,0,3,3,2,2,2,0,2,1,32,2.0,never,sometimes,yes,no,yes
9b5ff763-b061-48ff-a782-e2a2fbfaa7f8,9eb72c52-6c18-4e24-88dc-8fb328a74fcf,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,bachelor,asia,4,2,3,3,2,2,2,3,3,3,2,3,2,2,4,3,43,2.6875,always,sometimes,no,no,yes
93ed8579-78bb-4df6-ac5b-fd79a739407e,689a3d52-c952-4442-aaf0-69210b1b56d2,Windows 7,Firefox,70.0,0,1,1,1,1,1,36_45,male,bachelor,asia,2,3,3,4,4,4,3,3,4,4,4,4,2,4,3,3,54,3.375,always,sometimes,no,no,yes
2997496c-d1ac-4955-96b2-07103cb3fc5f,b6ef12f0-e424-4790-b71d-16bc0236e071,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,36_45,male,bachelor,north_america,2,3,0,0,4,4,0,0,3,3,0,3,3,0,4,0,29,1.8125,never,rarely,no,yes,no
39dc5dd3-7ed4-43fe-a4e9-ddd69c8c097e,17ecc970-a46c-48e7-a2ab-651fa10351bb,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,master,north_america,2,2,1,3,4,2,1,0,2,3,0,2,3,2,2,0,29,1.8125,never,sometimes,no,not_all,yes
dc69e057-a0f0-47b9-affc-a99cb1dc743d,cf2451c4-d12e-4f4b-9731-2e96a6df4fa7,Windows 7,Chrome,78.0.3904.87,0,1,1,1,1,1,26_35,male,master,asia,3,3,3,1,3,2,2,2,2,3,3,2,2,3,3,3,40,2.5,rarely,never,not_known,yes,yes
84806212-c392-4970-9fa8-ea45aa89954e,1433db12-522f-459d-9faa-71865966de32,Windows 10.0,Chrome,78.0.3904.99,0,1,1,1,1,1,46_55,male,bachelor,asia,1,3,0,2,4,4,0,1,2,3,2,2,4,3,3,0,34,2.125,never,sometimes,not_known,yes,yes
cb7747c7-7301-4a67-8049-9dbe0c642263,28a07cec-3d24-4ff1-932f-835d4d31120a,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,female,over_master,asia,3,2,2,0,1,2,3,3,3,2,2,2,2,2,3,3,35,2.1875,never,always,not_known,no,not_known
f02cd6c9-2f04-4c79-9688-75540025fc5b,577cd047-aa43-4d21-a8e1-09b5e84e6226,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,high_school,north_america,1,2,0,0,0,4,1,1,2,3,0,3,3,2,2,2,26,1.625,never,always,no,no,yes
32212fcc-39e2-4e3e-be69-cffaa802cefd,b2c36d8a-22c7-4146-a80a-13f374f1583f,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,high_school,north_america,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,5,0.3125,never,rarely,no,no,no
95bcd133-8a5e-428d-a005-e841ace25607,64b3e3dc-8444-4217-9298-b48f043bb506,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,high_school,north_america,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,never,rarely,no,no,no
35c52bd1-9bec-411b-b5b4-4dab92d39ab7,c86fa274-9939-45cf-b24a-eca5a94a13ad,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,36_45,male,bachelor,asia,2,2,0,0,4,4,0,1,2,1,1,1,3,2,2,1,26,1.625,never,sometimes,no,not_all,yes
1d9dd638-f67a-44e4-a20d-d3586b7d9291,7dc45928-34ae-499b-adfb-161724f82e19,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,bachelor,asia,3,2,3,2,2,3,2,4,3,3,2,3,2,2,3,3,42,2.625,never,often,no,yes,yes
dd9ccb01-d01c-4fb9-9b75-e5d685e8ec64,1b3f5ded-5023-4312-9869-a834df5e2e67,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,female,bachelor,north_america,2,3,4,4,4,4,0,0,2,0,2,3,2,2,3,0,35,2.1875,never,never,no,no,yes
c65d38a7-126d-42be-89ef-3c8f0864496b,fb76c264-2995-4189-97e7-01cdc9a327c5,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,female,bachelor,north_america,4,4,1,4,4,4,0,1,4,3,1,0,2,1,3,0,36,2.25,never,often,no,no,yes
6f8f67c2-6978-4a05-bd6d-8ca12590199a,c9abcb1b-9b62-4e87-8e50-09b588a8d97d,Windows 8,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,bachelor,north_america,2,3,2,3,4,4,2,1,3,3,2,1,3,0,3,1,37,2.3125,never,always,no,no,no
873b85e4-9b57-423a-948e-0e9e75650f66,77554f9e-5dbc-4cdb-ac14-4d04bab2d54b,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,not_answer,non_binary,bachelor,north_america,0,2,0,4,4,4,2,0,4,3,0,3,3,1,3,1,34,2.125,never,never,no,not_all,yes
f4ac3386-2193-4d30-a6b7-7081e9cbfa72,2649ab16-c557-40e4-a437-acb8c37c93e0,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,36_45,male,bachelor,north_america,3,4,4,4,4,4,0,0,4,4,3,2,4,0,4,0,44,2.75,never,never,no,no,yes
a4e3094f-361e-4fec-a206-5ba617de07da,455a9f79-c9b6-4773-8e06-758c4359fe78,Windows 10.0,Firefox,70.0,0,1,1,1,1,1,26_35,male,master,asia,2,1,2,2,3,3,3,2,2,1,2,2,1,1,2,2,31,1.9375,never,sometimes,no,yes,yes
d6b60690-e666-4c7f-888f-fde127ade7c2,2ee56d54-8dea-4fe5-a15c-bb8f11ef0ad9,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,36_45,female,no_degree,north_america,4,4,1,4,0,4,0,0,4,4,0,0,4,0,4,0,33,2.0625,never,rarely,yes,yes,yes
dd7c96ab-676c-435d-81cf-0637fe408242,b0e2f7b2-c2d6-4296-830f-2fbc8da392dd,Windows 10.0,Chrome,78.0.3904.87,0,1,1,1,1,1,46_55,male,bachelor,north_america,2,2,2,3,3,3,1,2,1,2,2,3,2,3,2,3,36,2.25,never,sometimes,yes,not_all,yes
082a5280-5688-44e2-81c6-ee8ac7c2aafa,af138256-68dc-46a0-8989-6d5cbe72243d,Windows 10.0,Opera,64.0.3417.92,0,1,1,1,1,1,26_35,male,no_degree,asia,3,3,0,0,2,2,1,1,3,3,2,3,3,4,3,1,34,2.125,never,always,no,not_all,yes
d9dac098-4c79-48f2-ac5c-0185f81eb88d,0f5a3454-c14d-46eb-b3aa-410c62ce78f8,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,46_55,female,no_degree,north_america,1,2,2,3,4,4,1,2,2,1,3,2,2,4,2,1,36,2.25,never,sometimes,no,no,yes
173f585f-fd57-4143-a830-a4cdee56fab5,e2ff4be4-78b5-4ba0-b382-e65520f6a5ff,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,master,asia,3,3,2,3,2,2,2,2,2,2,2,2,2,2,3,3,37,2.3125,never,often,no,yes,no
bfbe75c9-6232-4555-90ed-f6181d546f0e,f47c716f-a791-4279-9f93-b2acaa646d73,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,bachelor,asia,3,3,3,2,4,3,4,3,4,3,4,3,2,4,3,3,51,3.1875,never,sometimes,no,yes,yes
fd6c50e0-a1cc-4f8a-94eb-38becfe41b94,a4ad83e0-3199-4726-ac9d-1d3030913d32,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,high_school,north_america,3,3,1,3,4,4,2,1,3,3,3,2,4,0,4,2,42,2.625,never,sometimes,no,yes,no
150cfba3-4312-44eb-b3b4-1cf15261caae,5fc82a00-0aec-4125-8a9c-771afa831ac3,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,high_school,north_america,4,4,0,4,4,4,0,0,4,4,0,4,3,0,4,0,39,2.4375,never,always,no,no,yes
2c4d210d-bf2d-46c3-8f1c-692445c18546,fe7e0a60-6a1a-4805-b216-7e8b601e4661,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,bachelor,north_america,1,3,2,3,4,4,3,3,3,3,4,3,3,2,3,3,47,2.9375,never,sometimes,no,yes,yes
fdd3deec-2955-4c86-8dc6-7ad582ec0557,d7c2f0ad-3dfe-4efc-9f5f-22b712e63411,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,bachelor,north_america,3,2,2,2,3,1,1,3,4,3,2,1,4,2,3,3,39,2.4375,never,sometimes,no,yes,yes
f49bf80e-39b6-416c-a1de-d6a37cd3ffd0,e5c3fdff-7651-4863-b29c-0a14914b27a9,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,36_45,female,bachelor,north_america,2,2,1,2,1,3,0,0,3,4,1,2,4,3,3,0,31,1.9375,never,always,no,yes,yes
bf0de6d4-8279-4334-ab68-dc75d9519122,8eb0f1a3-871b-43ae-81e5-0f7d3b763d71,Windows 10.0,Firefox,68.0,0,1,1,1,1,1,46_55,female,master,north_america,3,4,2,3,2,4,0,1,3,4,2,1,3,1,4,0,37,2.3125,never,always,yes,not_all,yes
bd5e6648-650e-4eaa-b160-7e2494a541ba,3ba7a2dd-18ef-4984-a2f0-c16cfc6edd00,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,bachelor,north_america,2,2,2,3,4,4,1,1,2,3,2,2,4,2,2,2,38,2.375,never,always,no,not_all,yes
37e5ddbc-281f-4e57-9eca-5c6c66ffeb6e,22c55365-3aa8-43bb-bc61-759842b480d8,Chrome OS,Chrome,78.0.3904.92,0,1,1,1,1,1,26_35,male,master,north_america,1,3,2,4,4,4,0,0,3,3,1,1,3,0,3,1,33,2.0625,never,always,no,yes,yes
b2aeff6b-b145-4696-bcdb-a645428a4590,0a699f39-d390-4e00-83e7-43858100eff0,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,46_55,male,bachelor,north_america,3,3,3,3,0,0,0,0,4,4,0,0,4,0,3,0,27,1.6875,never,always,yes,yes,not_known
6bf0f36e-78f2-4e8c-a2ab-bfaf205205d8,b23daf30-c3a1-480d-b65a-20cac3cbc4fb,Windows 10.0,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,male,bachelor,north_america,2,2,2,2,2,2,2,3,2,2,3,2,3,3,3,3,38,2.375,never,sometimes,no,yes,yes
cce1ffeb-4c4f-43c3-9333-9836efd32d21,f2235a2a-5294-4e44-b700-a920b5fcdcc1,Windows 8.1,Firefox,70.0,0,1,1,1,1,1,26_35,female,no_degree,north_america,1,2,4,4,4,4,1,0,3,2,0,2,3,0,3,0,33,2.0625,never,never,no,not_all,yes
76d858d6-67b9-4f53-b419-c00eb3498ee0,7648e5e2-bea8-4f01-a125-c4476ef5bf96,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,36_45,male,high_school,asia,3,3,2,2,4,4,3,2,2,2,2,0,2,1,2,3,37,2.3125,never,often,no,yes,yes
3b5eb3ce-63ae-47b3-8b6a-8ac3f5bea34d,ddc8fb0f-0cf2-4b9c-987f-5c1c2f2675c0,Chrome OS,Chrome,77.0.3865.105,0,1,1,1,1,1,46_55,female,bachelor,north_america,0,1,0,0,4,2,0,0,1,2,1,3,3,2,1,2,22,1.375,never,often,yes,not_all,yes
e41e1a4f-95b0-44dd-b0a8-ed5d68b90ffc,67f02584-9d45-4483-aecc-d9d1a2a13f86,Windows 7,Chrome,78.0.3904.97,0,1,1,1,1,1,26_35,female,bachelor,asia,2,3,2,3,4,3,0,0,3,2,4,2,3,1,2,1,35,2.1875,never,always,no,yes,yes
