user_id,test_domain,classification,elapsed_time,result
ef03e9ec-33a3-4733-b714-fee31a93756b,play.google.com,0,1704,0
bf3eebee-327b-4136-b3fb-0729a71e93aa,dhl.ogistics-files.us,1,1339,1
ef03e9ec-33a3-4733-b714-fee31a93756b,id.orange.service-orange-check.com,1,1136,1
ef03e9ec-33a3-4733-b714-fee31a93756b,www-instagram.com-account-login.googlequest.gq,1,1224,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,xfinity-redirect.hj.cx,1,1964,1
ef03e9ec-33a3-4733-b714-fee31a93756b,match.microsoftexceldoc.com,1,1328,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,instagram.com-accounts-login.frozenfoodsehat.com,1,2238,1
ef03e9ec-33a3-4733-b714-fee31a93756b,servicewellsfargocom.ga,1,1312,1
ef03e9ec-33a3-4733-b714-fee31a93756b,mail.netflix-pym.com,1,1144,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,xfinity.comcast.net.gupzi.com,1,2487,1
ef03e9ec-33a3-4733-b714-fee31a93756b,netflixptt.com,1,1904,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,drive.google.com.yaho.ml,1,1824,1
ef03e9ec-33a3-4733-b714-fee31a93756b,mydhl.express.dhl,0,1408,1
ef03e9ec-33a3-4733-b714-fee31a93756b,www.deletion.account.yahoo.ververoom.com,1,1440,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,netflixmaster.com,1,1906,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,dhlship.tk,1,1296,1
ef03e9ec-33a3-4733-b714-fee31a93756b,mg15-yahoo.com,1,2088,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,id.orange.fr.piggyhawk.net,1,1368,1
ef03e9ec-33a3-4733-b714-fee31a93756b,online.americaexpress.moracom.co.uk,1,1520,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,dhl-tracking.bkth-bkk.com,1,1678,1
ef03e9ec-33a3-4733-b714-fee31a93756b,id-apple.store.update.cmd-pool.data.bullamakanka.com.au,1,1872,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,support.google.com,0,1964,0
bf3eebee-327b-4136-b3fb-0729a71e93aa,secure1.store.apple.com,0,3135,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,bankofamerica-online-reconnect.ga,1,2068,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,www.login-linkedin.com,1,1897,1
ef03e9ec-33a3-4733-b714-fee31a93756b,security-paypal.com,1,8024,1
ef03e9ec-33a3-4733-b714-fee31a93756b,support.microsoft.com,0,1320,1
ef03e9ec-33a3-4733-b714-fee31a93756b,paypal.me,0,1704,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,bankofamerica.com,0,3209,0
ef03e9ec-33a3-4733-b714-fee31a93756b,dhlexpress.cf,1,1480,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,paypal.support.webmpps-service.tk,1,1824,1
ef03e9ec-33a3-4733-b714-fee31a93756b,docusign-docs.tk,1,1616,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,access.jpmorgan.com,0,3356,0
bf3eebee-327b-4136-b3fb-0729a71e93aa,global-americanexpress.com,1,2495,1
ef03e9ec-33a3-4733-b714-fee31a93756b,instagram.helpverifycation.com,1,1696,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,remboursement.orange.fr.indulgencehbs.com.au,1,1401,1
ef03e9ec-33a3-4733-b714-fee31a93756b,account-secure-paypql.ga,1,1240,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,login.bankofamerica-service.com,1,2031,1
ef03e9ec-33a3-4733-b714-fee31a93756b,www.securedropbox.file.godaddi.win,1,1560,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,drive.google.com.continue.cqr4.biz,1,3003,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,premium.billing.netflix.premier.login.premieraccount-netflix.com,1,1875,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,updatebankingwells.acc-wellsfargo-info.xyz,1,1510,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,googlefile.comli.com,1,1722,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,mail.paypal-account-limitied.ml,1,1154,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,servicewellsfargocom.ga,1,1114,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,dropbox.verification-wellsfargo.com,1,1826,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,ssl-google-com-secured.spiritualscholars.com,1,1386,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,jpmorganchaseorganizer.com,1,1919,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,jpmorganchaseonlinebankingverification.typeform.com,1,2485,0
bf3eebee-327b-4136-b3fb-0729a71e93aa,facebook.com,0,2391,0
be07c01a-ddd0-40ae-a147-e0e40fb895ab,login.microsoftonline.the-angel-network.com,1,1951,0
bf3eebee-327b-4136-b3fb-0729a71e93aa,www.online.att.net.homephone.uverse.admasonry.ca,1,2288,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,play.google.com,0,1377,0
bf3eebee-327b-4136-b3fb-0729a71e93aa,americanexpress-fraud.com,1,2280,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,amazon.com.update.nochelatinaclub.com,1,2207,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,bankofamericar.miwomensconference.org,1,1269,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,googleuploader.com,1,2304,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,appleid.apple.com.idapple-dk.tk,1,1609,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,updatebankingwells.acc-wellsfargo-info.xyz,1,1751,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,instagram.helpverifycation.com,1,1129,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,xfinityprepaid.net,0,1830,0
bf3eebee-327b-4136-b3fb-0729a71e93aa,microsoft.com,0,2251,0
be07c01a-ddd0-40ae-a147-e0e40fb895ab,insttagram.hol.es,1,1284,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,verifcation.itunees.applee.uk.id.login.divulga-se.info,1,2053,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,suport-secur.com-paypall.ga,1,1370,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,chase.com.checkingaccounts-creditcards.online.confirm.id-find.support-user-mail.data.unitam.edu.mx,1,1493,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,mg15-yahoo.com,1,1330,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,login-facebook.hkdaily02.one,1,1574,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,linkediin.internetdatingstories.com,1,1395,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,account.amazon.jobs,0,1602,0
be07c01a-ddd0-40ae-a147-e0e40fb895ab,instagram.rezaee.ir,1,1432,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,account.amazon.jobs,0,3392,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,mg15-yahoo.com,1,1531,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,topup.orange.com,0,2191,0
bf3eebee-327b-4136-b3fb-0729a71e93aa,paygonline.com,0,1625,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,account.docusign.com,0,1741,0
bf3eebee-327b-4136-b3fb-0729a71e93aa,amazon.update.com.sonsofsamhorn.com,1,2318,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,refresh.linkedin.com.cgibin3302asuas.login-submit.cgibinsq435.memberrefresh301231.delcos.org,1,1797,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,help.netflix.com,0,1578,0
bf3eebee-327b-4136-b3fb-0729a71e93aa,mail.yahoo.com,0,2566,0
be07c01a-ddd0-40ae-a147-e0e40fb895ab,docusign.net,0,1572,0
bf3eebee-327b-4136-b3fb-0729a71e93aa,instagram.com,0,1979,0
be07c01a-ddd0-40ae-a147-e0e40fb895ab,secureserver.docusign.completeddocs.com,1,1749,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,suport-secur.com-paypall.ga,1,2179,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,bankofamerica.com.signinv2.es,1,2576,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,products.office.com,0,1699,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,chase.com.checkingaccounts-creditcards.online.confirm.id-find.support-user-mail.data.unitam.edu.mx,1,2456,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,americanexpress-secure.com,1,1619,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,connect.secure.wellsfargo.com,0,1764,0
bf3eebee-327b-4136-b3fb-0729a71e93aa,dhl.com,0,2155,0
be07c01a-ddd0-40ae-a147-e0e40fb895ab,amazon.com-log-service.himanshusabharwal.com,1,1463,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,netflix.com,0,2067,0
be07c01a-ddd0-40ae-a147-e0e40fb895ab,apple-updates.cloudapp.net,1,2057,0
bf3eebee-327b-4136-b3fb-0729a71e93aa,xfinity-update.jordanstyles.gq,1,1950,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,wwwnetflixmobile.com,1,1470,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,microsoftupgrade-net.ml,1,1015,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,www.dropbox.com.secure.index-upload.files8h2s.com.yashmatiitc.org,1,1696,0
bf3eebee-327b-4136-b3fb-0729a71e93aa,linkedinn2.weebly.com,1,1817,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,wellsfargo.users.personalsecurity.findmybooks.in,1,1903,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,facebook-login.mywire.org,1,1707,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,secureserver.docusign.completeddocs.com,1,1339,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,welsfargo-fund.com,1,1820,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,media.netflix.com,0,1671,0
0537de69-16f9-4fc6-be8f-f34537a7f01f,login.xfinity.com,0,4149,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,linkedin.com,0,2202,0
be07c01a-ddd0-40ae-a147-e0e40fb895ab,mydhl.dhl.com,0,1417,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,in-docusigns-files.com,1,1764,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,paypal-resolve-now.sign-in-customer.info,1,1799,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,www.americanexpress-sx89gox03gqn.com,1,1984,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,microsoftupgrade-net.ml,1,2933,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,chasecomcredit-cards-rtbl-account-access-rtbl.000webhostapp.com,1,2149,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,linkediin.internetdatingstories.com,1,1418,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,ssl.allegro.fi-apple.com,1,1560,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,microsoftdrop.com,1,1951,0
0537de69-16f9-4fc6-be8f-f34537a7f01f,myprofile2001.id3-440-wellsfargo.com,1,1559,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,srv5-americanexpress.com,1,1280,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,apple-id.com.update.slavna-plus.com.ua,1,1108,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,login-account-netfliix.com,1,1818,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,linkedin.n-koei-jp.com,1,1802,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,onedrive.live.com,0,3752,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,onedrive.live.com,0,1014,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,myhealth.bankofamerica.com,0,1857,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,account.docusign.com,0,2868,0
0537de69-16f9-4fc6-be8f-f34537a7f01f,email-bank0famerica.ga,1,1192,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,linkedinverification.eu,1,1094,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,vnotice1001.wellsfargo3032030102.com,1,1567,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,itunes-appleid.com,1,2208,0
0537de69-16f9-4fc6-be8f-f34537a7f01f,amazon.com-log-service.himanshusabharwal.com,1,1548,1
bf3eebee-327b-4136-b3fb-0729a71e93aa,instagram.com.userig.gq,1,1832,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,dhlexpress.gq,1,1270,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,instagram-verif.cf,1,994,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,match.microsoftexceldoc.com,1,1296,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,www.online.att.net.homephone.uverse.admasonry.ca,1,1757,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,srv5-americanexpress.com,1,1028,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,dropboxforum.com,0,1772,0
0537de69-16f9-4fc6-be8f-f34537a7f01f,welsfargo-fund.com,1,1482,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,help.dropbox.com,0,1509,0
0537de69-16f9-4fc6-be8f-f34537a7f01f,id-apple.store.update.cmd-pool.data.bullamakanka.com.au,1,1152,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,w3dropbox.com,1,1636,0
be07c01a-ddd0-40ae-a147-e0e40fb895ab,www.instagram-verified.com,1,2949,0
0537de69-16f9-4fc6-be8f-f34537a7f01f,ssl.allegro.fi-apple.com,1,1776,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,secure-bankofamerica.com,1,1664,0
0537de69-16f9-4fc6-be8f-f34537a7f01f,premium.billing.netflix.premier.login.premieraccount-netflix.com,1,1884,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,accounts.google.com,0,1417,0
0537de69-16f9-4fc6-be8f-f34537a7f01f,webdropbox.net,1,1816,0
be07c01a-ddd0-40ae-a147-e0e40fb895ab,secureserver.docusign.confidentialfolder.com,1,1703,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,www.userid-apple.net,1,924,0
be07c01a-ddd0-40ae-a147-e0e40fb895ab,myprofile4001.9432948-wellsfargo.com,1,1463,1
78b800ab-37b4-43d5-9b88-f984c92d06a3,microsoft-openings-security-alert-errorpage111.online,1,1528,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,topup.orange.com,0,1862,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,dhltrackid.com,1,1307,1
78b800ab-37b4-43d5-9b88-f984c92d06a3,mail.yahoo.com,0,1576,0
0537de69-16f9-4fc6-be8f-f34537a7f01f,docusignfile.com,1,1952,1
78b800ab-37b4-43d5-9b88-f984c92d06a3,instagram.com,0,1266,0
be07c01a-ddd0-40ae-a147-e0e40fb895ab,login.docusign.encryptfolder.net,1,2447,0
78b800ab-37b4-43d5-9b88-f984c92d06a3,media.netflix.com,0,2071,0
0537de69-16f9-4fc6-be8f-f34537a7f01f,instagram-press.com,0,2212,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,chaseonline.chase.com.billsyst-paypal.com,1,1942,1
78b800ab-37b4-43d5-9b88-f984c92d06a3,premium.billing.netflix.premier.login.premieraccount-netflix.com,1,1401,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,yahooppn.tk,1,1748,0
be07c01a-ddd0-40ae-a147-e0e40fb895ab,microsoft.com,0,1518,0
78b800ab-37b4-43d5-9b88-f984c92d06a3,secure.amazon.com.achiverscs.com,1,1599,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,onlinebanking-bankofamerica-com.tk,1,2078,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,www.securedropbox.file.godaddi.win,1,1835,1
78b800ab-37b4-43d5-9b88-f984c92d06a3,mail.paypal-account-limitied.ml,1,1608,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,www.orange.ne,1,948,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,linkedin.com,0,1439,0
0537de69-16f9-4fc6-be8f-f34537a7f01f,americanexpress-fraud.com,1,1988,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,linkedin.com.marinyaki.com.au,1,1585,1
78b800ab-37b4-43d5-9b88-f984c92d06a3,dl-dropbox.github.io,1,2632,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,www.access.logon.online.yahoo.ververoom.com,1,1432,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,jpmorganchaase.mzf.cz,1,1316,1
78b800ab-37b4-43d5-9b88-f984c92d06a3,docusign.signedcopy.online,1,1722,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,secureonline.att.homephoneandinternet.actlap.org,1,1412,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,login.yahoo.com,0,1332,0
78b800ab-37b4-43d5-9b88-f984c92d06a3,secure.paypal.com.serviceaccount-loginpage.privycy.info,1,1411,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,linkedinvalidation.eu,1,1270,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,outlook-microsoft.xv4567.net,1,1374,1
78b800ab-37b4-43d5-9b88-f984c92d06a3,www.login-linkedin.com,1,1191,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,paypal.com,0,1458,0
be07c01a-ddd0-40ae-a147-e0e40fb895ab,att.com,0,1679,0
78b800ab-37b4-43d5-9b88-f984c92d06a3,docs.aws.amazon.com,0,2001,0
0537de69-16f9-4fc6-be8f-f34537a7f01f,paypal-community.com,0,1488,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,dhlexp.cf,1,1525,1
78b800ab-37b4-43d5-9b88-f984c92d06a3,srv5-americanexpress.com,1,1491,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,compose.mail.yahoo.com,0,1463,0
0537de69-16f9-4fc6-be8f-f34537a7f01f,paygonline.com,0,1948,0
78b800ab-37b4-43d5-9b88-f984c92d06a3,paypal.com.information.uaecorp.gq,1,1866,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,insttagram.hol.es,1,1586,1
be07c01a-ddd0-40ae-a147-e0e40fb895ab,chasesbanks.com,1,2626,1
78b800ab-37b4-43d5-9b88-f984c92d06a3,update-info-data-paypal.usa.cc,1,1578,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,apps.apple.com,0,1966,0
be07c01a-ddd0-40ae-a147-e0e40fb895ab,account-secure-paypql.ga,1,1640,1
78b800ab-37b4-43d5-9b88-f984c92d06a3,drive.google.com.continue.mrstu.net,1,1535,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,login.bankofamerica-service.com,1,1958,1
78b800ab-37b4-43d5-9b88-f984c92d06a3,wellsfargofinancialcards.com,0,1381,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,document-share-docusign-mess.classicalschoolathome.com,1,1414,1
78b800ab-37b4-43d5-9b88-f984c92d06a3,xfinity-signup.knottsapp.com,1,1501,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,facebookbr.net,1,1518,0
78b800ab-37b4-43d5-9b88-f984c92d06a3,prepaid.bankofamerica.com,0,2848,0
0537de69-16f9-4fc6-be8f-f34537a7f01f,docusignn.com,1,1678,0
78b800ab-37b4-43d5-9b88-f984c92d06a3,dropbox.com,0,1102,0
78b800ab-37b4-43d5-9b88-f984c92d06a3,paypal-myaccounts.com,1,1139,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,itunes.apple.verification.compte.id.admiral-placements.co.za,1,2798,1
78b800ab-37b4-43d5-9b88-f984c92d06a3,login.xfinity.com.hastyfreights.com,1,1497,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,dropbox-documents.us,1,946,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,id.orange.fr.piggyhawk.net,1,1244,1
78b800ab-37b4-43d5-9b88-f984c92d06a3,amazon.com.update.nochelatinaclub.com,1,1810,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,account.amazon.jobs,0,1428,0
bda40549-d39d-4a43-88a9-a06ba251d1d7,dhl.ogistics-files.us,1,1837,1
78b800ab-37b4-43d5-9b88-f984c92d06a3,jpmorganchaseorganizer.com,1,1412,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,www.facebook.com.bckiwanis.org,1,1627,0
bda40549-d39d-4a43-88a9-a06ba251d1d7,windowscentral.com,0,1546,1
78b800ab-37b4-43d5-9b88-f984c92d06a3,www.instagramn.co.nf,1,1586,1
bda40549-d39d-4a43-88a9-a06ba251d1d7,www.amazonecard.com,1,1598,1
78b800ab-37b4-43d5-9b88-f984c92d06a3,instagram-verif.cf,1,1497,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,media.netflix.com,0,1974,1
78b800ab-37b4-43d5-9b88-f984c92d06a3,yahoo.update.azadari.co.uk,1,1370,1
bda40549-d39d-4a43-88a9-a06ba251d1d7,1https.connect.secure.wellsfargo.com.tropfsteinhoehle.com,1,1904,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,www.dhl.info.pl,1,2380,1
78b800ab-37b4-43d5-9b88-f984c92d06a3,secure.store.apple.com.next-sign-up.com,1,1460,1
bda40549-d39d-4a43-88a9-a06ba251d1d7,topup.orange.com,0,1544,1
78b800ab-37b4-43d5-9b88-f984c92d06a3,secureserver.docusign.confidentialfolder.com,1,1416,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,facebook1.co,1,1648,0
bda40549-d39d-4a43-88a9-a06ba251d1d7,enbankofamerica.ngjm.info,1,1398,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,docs.aws.amazon.com,0,1772,0
bda40549-d39d-4a43-88a9-a06ba251d1d7,verifybyamericanexpress.com,1,1622,1
78b800ab-37b4-43d5-9b88-f984c92d06a3,suport-secur.com-paypall.ga,1,2469,1
bda40549-d39d-4a43-88a9-a06ba251d1d7,netflixptt.com,1,1290,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,support.google.com,0,1310,1
78b800ab-37b4-43d5-9b88-f984c92d06a3,www-instagram.com-account-login.googlequest.gq,1,1769,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,docusign.utexas.edu,0,1392,1
bda40549-d39d-4a43-88a9-a06ba251d1d7,accnetflixdate.com,1,2096,1
78b800ab-37b4-43d5-9b88-f984c92d06a3,login.comcast.net-xfinity-securelogin-validateaccount.x009.net,1,1571,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,mail.netflix-pym.com,1,2018,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,dropbox.com.businesss.upload-documents78shh.com.steelmarineservice.com,1,2080,1
78b800ab-37b4-43d5-9b88-f984c92d06a3,bankofamerica-online-reconnect.ga,1,2973,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,netflix-pending.com,1,1666,0
78b800ab-37b4-43d5-9b88-f984c92d06a3,microsoft-outlook.355service.com,1,1725,1
bda40549-d39d-4a43-88a9-a06ba251d1d7,dhlexpress.cf,1,5226,1
0537de69-16f9-4fc6-be8f-f34537a7f01f,americanexpress-tvbg.com,1,1000,1
